split,bucket,sample_id,png_path,cloudy_s2_path,target_path,omnicloudmask_class_path,omnicloudmask_cld_shdw_path,official_cld_shdw_path,omni_cloud_frac,omni_shadow_frac,omni_damage_frac,official_cloud_frac,official_shadow_frac,official_damage_frac,damage_diff_frac
train,heavy,roi788055_2022-11-21_2022-12-11_roi788055_s2_toa_2022_11_21_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi788055_2022-11-21_2022-12-11_roi788055_s2_toa_2022_11_21_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi788055/2022_11/s2_toa/roi788055_s2_toa_2022_11_21_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi788055/2022_12/s2_toa/roi788055_s2_toa_2022_12_6_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi788055_2022-11-21_2022-12-11_roi788055_s2_toa_2022_11_21_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi788055_2022-11-21_2022-12-11_roi788055_s2_toa_2022_11_21_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi788055/2022_11/cld_shdw/roi788055_cld_shdw_2022_11_21_median.tif,0.9955596923828125,0.0044403076171875,1.0,1.0,0.0,1.0,0.0
train,heavy,roi789366_2022-04-04_2022-04-12_roi789366_s2_toa_2022_4_12_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789366_2022-04-04_2022-04-12_roi789366_s2_toa_2022_4_12_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_4/s2_toa/roi789366_s2_toa_2022_4_12_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_4/s2_toa/roi789366_s2_toa_2022_4_9_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789366_2022-04-04_2022-04-12_roi789366_s2_toa_2022_4_12_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789366_2022-04-04_2022-04-12_roi789366_s2_toa_2022_4_12_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_4/cld_shdw/roi789366_cld_shdw_2022_4_12_median.tif,0.96649169921875,0.02203369140625,0.988525390625,0.9756622314453125,0.02301025390625,0.9844207763671875,0.0067901611328125
train,heavy,roi789366_2022-06-16_2022-06-23_roi789366_s2_toa_2022_6_18_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789366_2022-06-16_2022-06-23_roi789366_s2_toa_2022_6_18_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_6/s2_toa/roi789366_s2_toa_2022_6_18_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_6/s2_toa/roi789366_s2_toa_2022_6_21_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789366_2022-06-16_2022-06-23_roi789366_s2_toa_2022_6_18_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789366_2022-06-16_2022-06-23_roi789366_s2_toa_2022_6_18_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789366/2022_6/cld_shdw/roi789366_cld_shdw_2022_6_18_median.tif,0.563629150390625,0.2248992919921875,0.7885284423828125,0.989410400390625,0.1352996826171875,0.9960784912109375,0.21539306640625
train,heavy,roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_21_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_21_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/s2_toa/roi789390_s2_toa_2022_5_21_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/s2_toa/roi789390_s2_toa_2022_5_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_21_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_21_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/cld_shdw/roi789390_cld_shdw_2022_5_21_median.tif,0.343109130859375,0.0,0.343109130859375,1.0,0.0,1.0,0.656890869140625
train,heavy,roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_31_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_31_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/s2_toa/roi789390_s2_toa_2022_5_31_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/s2_toa/roi789390_s2_toa_2022_5_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_31_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789390_2022-05-16_2022-05-31_roi789390_s2_toa_2022_5_31_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789390/2022_5/cld_shdw/roi789390_cld_shdw_2022_5_31_median.tif,0.9412841796875,0.0587158203125,1.0,1.0,0.0,1.0,0.0
train,heavy,roi789400_2022-04-23_2022-05-01_roi789400_s2_toa_2022_4_28_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789400_2022-04-23_2022-05-01_roi789400_s2_toa_2022_4_28_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789400/2022_4/s2_toa/roi789400_s2_toa_2022_4_28_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789400/2022_4/s2_toa/roi789400_s2_toa_2022_4_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789400_2022-04-23_2022-05-01_roi789400_s2_toa_2022_4_28_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789400_2022-04-23_2022-05-01_roi789400_s2_toa_2022_4_28_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789400/2022_4/cld_shdw/roi789400_cld_shdw_2022_4_28_median.tif,0.70526123046875,0.2573394775390625,0.9626007080078125,0.8101959228515625,0.3544921875,0.9750823974609375,0.01922607421875
train,heavy,roi789413_2022-09-15_2022-09-22_roi789413_s2_toa_2022_9_15_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789413_2022-09-15_2022-09-22_roi789413_s2_toa_2022_9_15_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_9/s2_toa/roi789413_s2_toa_2022_9_15_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_9/s2_toa/roi789413_s2_toa_2022_9_20_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789413_2022-09-15_2022-09-22_roi789413_s2_toa_2022_9_15_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789413_2022-09-15_2022-09-22_roi789413_s2_toa_2022_9_15_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_9/cld_shdw/roi789413_cld_shdw_2022_9_15_median.tif,0.9947662353515625,0.0052337646484375,1.0,1.0,0.0,1.0,0.0
train,heavy,roi789413_2022-11-24_2022-12-04_roi789413_s2_toa_2022_11_26_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi789413_2022-11-24_2022-12-04_roi789413_s2_toa_2022_11_26_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_11/s2_toa/roi789413_s2_toa_2022_11_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_11/s2_toa/roi789413_s2_toa_2022_11_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi789413_2022-11-24_2022-12-04_roi789413_s2_toa_2022_11_26_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi789413_2022-11-24_2022-12-04_roi789413_s2_toa_2022_11_26_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi789413/2022_11/cld_shdw/roi789413_cld_shdw_2022_11_26_median.tif,0.9989013671875,0.0010986328125,1.0,1.0,0.0,1.0,0.0
train,heavy,roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_1_24_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_1_24_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_1/s2_toa/roi790561_s2_toa_2022_1_24_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_1/s2_toa/roi790561_s2_toa_2022_1_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_1_24_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_1_24_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_1/cld_shdw/roi790561_cld_shdw_2022_1_24_median.tif,0.9852447509765625,0.0147552490234375,1.0,1.0,0.2206878662109375,1.0,0.0
train,heavy,roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_2_3_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_2_3_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_2/s2_toa/roi790561_s2_toa_2022_2_3_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_1/s2_toa/roi790561_s2_toa_2022_1_29_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_2_3_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi790561_2022-01-24_2022-02-08_roi790561_s2_toa_2022_2_3_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_2/cld_shdw/roi790561_cld_shdw_2022_2_3_median.tif,1.0,0.0,1.0,1.0,0.0,1.0,0.0
train,heavy,roi790561_2022-02-13_2022-02-28_roi790561_s2_toa_2022_2_18_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi790561_2022-02-13_2022-02-28_roi790561_s2_toa_2022_2_18_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_2/s2_toa/roi790561_s2_toa_2022_2_18_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_2/s2_toa/roi790561_s2_toa_2022_2_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi790561_2022-02-13_2022-02-28_roi790561_s2_toa_2022_2_18_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi790561_2022-02-13_2022-02-28_roi790561_s2_toa_2022_2_18_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790561/2022_2/cld_shdw/roi790561_cld_shdw_2022_2_18_median.tif,0.9693450927734375,0.0306549072265625,1.0,1.0,0.221466064453125,1.0,0.0
train,heavy,roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_23_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_23_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/s2_toa/roi790723_s2_toa_2022_12_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/s2_toa/roi790723_s2_toa_2022_12_28_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_23_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_23_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/cld_shdw/roi790723_cld_shdw_2022_12_23_median.tif,0.9602813720703125,0.0397186279296875,1.0,1.0,0.0,1.0,0.0
train,heavy,roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_25_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_25_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/s2_toa/roi790723_s2_toa_2022_12_25_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/s2_toa/roi790723_s2_toa_2022_12_28_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_25_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi790723_2022-12-23_2022-12-30_roi790723_s2_toa_2022_12_25_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi790723/2022_12/cld_shdw/roi790723_cld_shdw_2022_12_25_median.tif,0.99737548828125,0.00262451171875,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792116_2022-04-21_2022-05-06_roi792116_s2_toa_2022_4_21_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792116_2022-04-21_2022-05-06_roi792116_s2_toa_2022_4_21_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_4/s2_toa/roi792116_s2_toa_2022_4_21_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_4/s2_toa/roi792116_s2_toa_2022_4_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792116_2022-04-21_2022-05-06_roi792116_s2_toa_2022_4_21_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792116_2022-04-21_2022-05-06_roi792116_s2_toa_2022_4_21_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_4/cld_shdw/roi792116_cld_shdw_2022_4_21_median.tif,0.9960479736328125,0.0039520263671875,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792116_2022-07-30_2022-08-14_roi792116_s2_toa_2022_8_14_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792116_2022-07-30_2022-08-14_roi792116_s2_toa_2022_8_14_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_8/s2_toa/roi792116_s2_toa_2022_8_14_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_8/s2_toa/roi792116_s2_toa_2022_8_9_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792116_2022-07-30_2022-08-14_roi792116_s2_toa_2022_8_14_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792116_2022-07-30_2022-08-14_roi792116_s2_toa_2022_8_14_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792116/2022_8/cld_shdw/roi792116_cld_shdw_2022_8_14_median.tif,0.93695068359375,0.06304931640625,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792125_2022-04-21_2022-04-28_roi792125_s2_toa_2022_4_23_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792125_2022-04-21_2022-04-28_roi792125_s2_toa_2022_4_23_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_4/s2_toa/roi792125_s2_toa_2022_4_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_4/s2_toa/roi792125_s2_toa_2022_4_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792125_2022-04-21_2022-04-28_roi792125_s2_toa_2022_4_23_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792125_2022-04-21_2022-04-28_roi792125_s2_toa_2022_4_23_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_4/cld_shdw/roi792125_cld_shdw_2022_4_23_median.tif,0.9990386962890625,0.0009613037109375,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792125_2022-08-16_2022-08-24_roi792125_s2_toa_2022_8_19_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792125_2022-08-16_2022-08-24_roi792125_s2_toa_2022_8_19_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_8/s2_toa/roi792125_s2_toa_2022_8_19_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_8/s2_toa/roi792125_s2_toa_2022_8_21_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792125_2022-08-16_2022-08-24_roi792125_s2_toa_2022_8_19_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792125_2022-08-16_2022-08-24_roi792125_s2_toa_2022_8_19_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_8/cld_shdw/roi792125_cld_shdw_2022_8_19_median.tif,0.9892730712890625,0.0107269287109375,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_20_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_20_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/s2_toa/roi792125_s2_toa_2022_9_20_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/s2_toa/roi792125_s2_toa_2022_9_18_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_20_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_20_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/cld_shdw/roi792125_cld_shdw_2022_9_20_median.tif,0.9736175537109375,0.0263824462890625,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_23_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_23_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/s2_toa/roi792125_s2_toa_2022_9_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/s2_toa/roi792125_s2_toa_2022_9_18_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_23_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792125_2022-09-15_2022-09-23_roi792125_s2_toa_2022_9_23_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792125/2022_9/cld_shdw/roi792125_cld_shdw_2022_9_23_median.tif,0.9781646728515625,0.0218353271484375,1.0,1.0,0.0,1.0,0.0
train,heavy,roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_18_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_18_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792159/2022_11/s2_toa/roi792159_s2_toa_2022_11_18_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792159/2022_11/s2_toa/roi792159_s2_toa_2022_11_23_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_18_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi792159_2022-11-13_2022-11-28_roi792159_s2_toa_2022_11_18_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi792159/2022_11/cld_shdw/roi792159_cld_shdw_2022_11_18_median.tif,0.973907470703125,0.026092529296875,1.0,1.0,0.0,1.0,0.0
train,heavy,roi793486_2022-04-16_2022-05-01_roi793486_s2_toa_2022_4_16_median,/home/students/sushaoqi/CR/main/outputs/allclear/omnicloudmask_visual_audit_low300_mh1000/train/heavy/roi793486_2022-04-16_2022-05-01_roi793486_s2_toa_2022_4_16_median.png,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi793486/2022_4/s2_toa/roi793486_s2_toa_2022_4_16_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi793486/2022_4/s2_toa/roi793486_s2_toa_2022_4_26_median.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/class_masks/train/roi793486_2022-04-16_2022-05-01_roi793486_s2_toa_2022_4_16_median_omnicloudmask_class.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/omnicloudmask_v4_low300_mh1000/cld_shdw/train/roi793486_2022-04-16_2022-05-01_roi793486_s2_toa_2022_4_16_median_omnicloudmask_cld_shdw.tif,/home/students/sushaoqi/CR/allclear_10pct_tx3_s2_s1_bucketed/data/roi793486/2022_4/cld_shdw/roi793486_cld_shdw_2022_4_16_median.tif,0.9611053466796875,0.0388946533203125,1.0,1.0,0.0,1.0,0.0
